year,trial,geno,rep,sc,MT,FF,F50,MF50,HT,WD,BM,LT,HM,HI,HD,CL,BS,BR,BU,HC,HE,HS,HU,HR,OQ,FC,note.plot
1,2,B141,2,5,87,106,108,21,27.432,65.024,256.6,2,67.5,26.3055339049104,43.7,22.8,1.82,5,4,4,3,3,4,5,3,0,
1,2,B141,3,6,87,101,107,20,29.21,61.214,299.5,1,88.3,29.4824707846411,60.2,27.1,2.14,5,4,4,2,3,4,5,4,0,
1,0,B142,1,5,69,106,110,41,36.576,61.468,508.7,5,106.7,20.9750344014154,68.8,32.3,1.58,5,5,4,4,3,4,5,4,0,
1,0,B142,1,4,64,84,89,25,34.544,59.69,671.7,6,152,22.6291499181182,94.7,46.7,2.28,5,4,3,4,2,4,4,4,0,
1,1,B142,1,12,94,115,120,26,34.798,59.182,471.9,0,108.2,22.9285865649502,79.9,33.9,2.18,5,3,4,4,2,4,4,4,0,
1,1,B142,2,11,104,127,130,26,39.624,65.024,244.7,0,66.4,27.1352676747037,60,24.9,1.84,4,4,4,4,2,3,4,3,0,
1,1,B142,3,11,104,127,134,30,37.592,45.72,432.3,1,89.1,20.6106870229008,65.2,28.7,2.04,5,5,4,4,4,5,5,5,0,
1,2,B142,1,11,92,113,117,25,35.052,47.752,426.1,0,85.7,20.112649612767,76.8,29.9,2.22,5,4,4,4,3,4,5,4,0,
1,2,B142,2,11,83,102,109,26,38.608,56.642,431.1,2,84,19.4850382741823,65.5,30.4,1.9,5,5,3,3,2,4,5,3,0,
1,2,B142,3,6,89,108,125,36,39.878,49.53,383.9,0,84.8,22.0890856994009,67.9,30.6,1.96,5,5,4,3,3,4,5,4,0,
1,0,B143,1,6,62,74,78,16,39.624,60.96,476.6,0,104.8,21.9890893831305,82.4,42.2,1.74,5,4,4,4,3,3,4,3,0,
1,1,B143,1,5,92,115,120,28,35.306,55.88,586.1,0,135.8,23.1701074901894,100.7,56.6,1.52,5,4,4,3,5,4,5,5,0,
1,1,B143,2,5,100,112,116,16,37.846,60.96,230.3,0,51.4,22.3187147199305,58,19.7,1.38,5,4,3,5,3,4,5,4,0,
1,1,B143,3,9,95,114,125,30,35.56,74.422,283.8,0,69.2,24.3833685694151,65.3,27.2,1.48,5,4,4,3,4,4,4,4,0,some very early heading 
1,2,B143,1,3,88,105,107,19,39.116,54.61,258.3,0,61.4,23.7708091366628,60.3,22.6,2.06,5,4,3,4,3,4,5,4,0,
1,2,B143,2,4,87,105,112,25,41.91,53.848,207.1,0,47.3,22.8392081120232,49,23.9,2.1,5,4,3,4,4,5,5,4,0,
1,2,B143,3,5,86,105,108,22,39.878,47.752,224,0,61.3,27.3660714285714,62.3,29.7,2.36,5,4,3,4,4,4,4,3,0,
1,0,B144,1,5,77,101,104,27,42.672,61.976,862.7,2,181.3,21.0154167149646,NA,31.8,1.5,4,3,5,2,2,3,4,4,0,
1,1,B144,1,10,107,127,136,29,37.084,39.116,591.5,0,124.1,20.9805579036348,69.4,29.7,1.48,5,4,5,3,2,3,4,3,0,
1,1,B144,2,12,119,139,143,24,35.052,48.514,394.6,1,100.1,25.3674607197162,58.5,30.7,0.96,5,4,5,3,2,3,4,3,0,
1,1,B144,3,10,113,124,130,17,39.37,39.624,548.3,2,141.2,25.7523253693234,66.1,37.3,0.98,4,3,5,3,2,3,4,3,0,
1,2,B144,1,11,105,120,122,17,35.814,41.402,517.6,0,186.2,35.9737248840804,89.6,41.2,1.36,5,3,5,3,2,5,4,4,0,
1,2,B144,2,12,101,115,122,21,37.592,45.974,653,1,171.4,26.2480857580398,78.2,44.2,1.3,5,4,5,3,2,4,4,4,0,
1,2,B144,3,12,106,122,130,24,39.116,73.66,550.9,0,169.2,30.7133781085496,89.9,54.1,1.56,5,4,4,4,3,2,3,3,0,
1,0,B145,1,3,70,97,101,31,39.37,69.088,676.6,0,141.6,20.9281702630801,81.9,30.9,1.58,5,3,4,3,2,4,4,3,0,
1,0,B146,1,4,72,96,97,25,40.132,54.61,736.6,0,135.2,18.3546022264458,91.6,38.1,1.76,5,4,4,3,2,3,4,3,0,
1,1,B146,1,10,97,123,127,30,43.688,67.818,856,1,175.8,20.5373831775701,87.5,37.9,1.12,4,3,3,3,2,2,3,2,0,
1,1,B146,2,10,103,124,127,24,38.862,64.008,529.8,1,101.4,19.1392978482446,78.2,38.6,1.16,5,4,4,3,2,4,4,3,0,
1,1,B146,3,12,105,115,127,22,39.37,72.644,871.7,0,206.3,23.6663989904784,110.4,49.8,1.3,4,3,4,3,2,3,3,3,0,
1,2,B146,1,10,96,107,117,21,38.1,72.644,449.5,1,111.6,24.8275862068966,61.3,22.8,1.6,5,4,5,3,3,4,5,4,0,
1,2,B146,2,10,95,109,112,17,32.512,71.12,683.7,0,147,21.5006581834138,64.7,27.4,1.76,5,4,4,2,3,3,5,4,0,
1,2,B146,3,11,96,112,115,19,34.29,66.802,551.7,1,164.7,29.8531810766721,98.3,52,1.44,5,4,4,2,3,4,4,4,0,
1,0,B147,1,6,98,108,114,16,30.988,72.136,697.4,1,151.5,21.7235445942071,77.3,44.3,1.44,5,4,4,4,4,4,5,4,0,
1,1,B147,1,12,122,139,141,19,34.544,73.914,895.7,0,177.4,19.8057385285252,80.8,41.4,1.72,5,4,5,4,4,5,5,5,0,
1,1,B147,2,10,123,141,155,32,35.052,77.47,672.8,5,149.4,22.205707491082,62.4,30.2,1.34,4,3,5,3,3,4,3,3,0,
1,1,B147,3,9,130,147,150,20,35.306,78.74,1097.1,5,212.1,19.3327864369702,98.4,3.4,1.14,5,4,4,4,3,4,5,4,0,
1,2,B147,1,10,117,141,148,31,36.322,59.69,770.5,2,148.4,19.2602206359507,72.1,34.4,1.26,5,5,4,3,4,5,5,5,0,
1,2,B147,2,10,112,133,150,38,41.402,66.548,1096.6,3,201.2,18.3476199161043,83.8,36.2,1.34,5,5,5,3,4,4,5,4,0,irregular heading and flowering 
1,2,B147,3,10,114,142,151,37,30.734,80.01,804.7,0,149.2,18.5410712066609,81.5,45,1.28,5,4,5,4,4,4,5,4,0,
1,0,B148,1,5,67,86,90,23,38.1,61.976,755.8,1,158.6,20.9843874040752,86.6,36.1,1.24,5,4,5,3,3,4,4,4,0,
1,1,B148,1,11,97,115,119,22,34.29,77.216,857.3,0,184.4,21.5093899451767,83,40.7,1.52,5,4,5,3,4,4,4,4,0,
1,1,B148,2,10,107,127,130,23,37.084,81.28,499.5,2,114.9,23.003003003003,69.4,24.9,1.36,5,4,5,3,3,3,4,2,0,missing plants? maybe wrong plot? 
1,1,B148,3,11,104,124,128,24,30.48,78.74,861.8,0,192.6,22.3485727546995,90.2,42,1.3,5,4,5,3,3,5,5,5,0,
1,2,B148,1,8,90,107,112,22,37.592,66.548,491.3,3,115.2,23.447995115001,57,25.1,1.62,5,4,5,2,2,4,5,3,0,
1,2,B148,2,11,89,103,109,20,51.816,74.676,271.7,0,67.7,24.9171880750828,50.6,22.8,1.56,5,4,5,3,3,4,4,4,0,
1,2,B148,3,10,89,101,105,16,54.864,76.454,421.4,2,102.2,24.2524916943522,59,32.6,1.58,5,5,5,2,3,4,5,4,0,
1,0,B150,1,5,67,102,110,43,46.736,82.55,843,17,200,23.7247924080664,91.3,38.1,1.56,5,4,5,2,3,3,4,3,0,
1,1,B150,1,12,114,138,141,27,49.53,81.788,601.2,0,193.4,32.168995342648,80.2,24.4,1.08,4,4,5,2,4,3,4,3,0,
1,1,B150,2,12,118,140,148,30,46.736,91.44,650.6,7,206.7,31.7706732247156,87.1,29.4,1.54,5,5,4,1,4,3,5,4,0,
1,1,B150,3,12,123,129,143,20,37.846,96.774,533.3,0,174.4,32.7020438777424,76.6,33.1,1.5,5,5,4,1,4,4,5,4,0,
1,2,B150,1,10,108,125,144,36,54.61,92.202,272.9,0,135.8,49.7618175155735,60,28.9,1.08,5,4,4,2,4,4,5,4,0,
1,2,B150,2,9,120,147,152,32,44.45,69.088,242.1,0,82.8,34.2007434944238,49.5,27.7,1.3,5,5,3,2,4,3,4,3,0,slow or stunted? 
1,2,B150,3,10,107,127,139,32,37.592,81.28,409.9,0,118.1,28.8119053427665,73.4,23.8,1.24,5,4,4,2,3,3,4,4,0,
1,0,B151,1,6,84,105,108,24,40.64,65.786,757.3,0,157,20.731546282847,74.4,43.5,1.54,5,4,4,2,4,4,5,4,0,
1,1,B151,1,11,112,133,137,25,39.37,75.184,821,0,136.2,16.5895249695493,63,31.5,1.28,5,5,5,3,4,4,5,4,0,
1,1,B151,2,11,125,133,141,16,36.068,70.612,388.4,0,91.7,23.6096807415036,49.8,25.8,1.54,5,5,4,3,4,4,5,4,0,
1,1,B151,3,12,117,127,132,15,36.83,60.198,571.7,1,127.1,22.2319398285814,64,34.2,1.5,5,5,4,2,4,3,5,4,0,
1,2,B151,1,10,108,119,126,18,34.036,62.484,866,0,249.6,28.8221709006928,103.2,52.4,1.4,5,5,4,2,4,4,5,5,0,
1,2,B151,2,9,107,126,136,29,28.702,70.104,586.1,0,162.6,27.742706022863,79.5,36.3,1.2,5,5,4,2,4,4,5,4,0,
1,2,B151,3,10,115,131,143,28,29.972,74.168,668.2,0,153.6,22.9871296019156,81.9,32.6,1.34,5,4,5,2,3,4,5,4,0,
1,0,B152,1,5,72,92,100,28,28.956,64.77,903.2,0,194.2,21.5013286093888,73.4,30.6,2.88,2,1,5,1,3,2,3,2,0,
1,1,B152,1,11,108,127,132,24,30.226,59.182,566,4,146.8,25.9363957597173,73.1,29.9,1.4,4,3,5,2,4,4,4,3,0,
1,1,B152,2,12,114,133,139,25,26.162,69.596,470.7,5,127.8,27.151051625239,71.1,36.6,1.34,3,2,4,2,2,2,3,2,0,
1,1,B152,3,12,111,129,147,36,25.654,52.324,701.2,4,156.4,22.3046206503137,74.7,36.3,1.68,4,4,5,3,4,4,4,4,0,
1,2,B152,1,10,104,113,116,12,26.924,69.596,415.1,5,61.3,14.7675258973741,33.9,25.5,1.42,5,3,4,1,4,3,4,3,0,
1,2,B152,2,10,100,114,121,21,41.148,69.596,579.2,3,178,30.732044198895,75.8,30.6,1.28,5,3,4,2,5,4,4,5,0,
1,2,B152,3,10,97,114,119,22,33.528,76.2,544.7,2,140.6,25.8123737837342,56.2,33.6,1.36,4,3,5,1,4,4,4,4,0,
1,0,B153,1,1,67,NA,NA,NA,40.386,60.706,649.3,3,156.1,24.0412752194671,99,50.2,1.34,4,3,5,3,4,4,4,3,NA,
1,1,B153,1,12,98,109,114,16,35.56,69.85,468.5,3,96.8,20.6616862326574,81.8,37.3,1.76,4,5,3,4,2,3,4,3,0,
1,1,B153,2,11,100,115,119,19,39.116,83.312,452.1,0,82.3,18.2039371820394,60.4,25,1.72,3,4,4,3,3,2,3,2,0,
1,1,B153,3,12,102,112,117,15,36.068,78.232,543.1,3,131.3,24.1760265144541,100.7,44.9,1.3,4,4,3,3,2,3,4,3,0,
1,2,B153,1,6,93,107,109,16,37.338,88.646,465.7,2,131.1,28.151170281297,74.6,33.2,1.36,4,2,4,3,2,3,4,3,0,
1,2,B153,2,4,90,105,109,19,28.448,81.28,425.6,0,104.4,24.5300751879699,67.8,34.1,1.84,3,3,5,3,2,4,4,3,0,
1,2,B153,3,3,90,105,109,19,28.194,71.12,323.3,0,82.8,25.6108877203835,61,32.2,1.9,4,4,4,2,3,3,4,3,0,
1,0,B154,1,3,73,99,102,29,30.988,66.548,738.4,6,138.6,18.7703141928494,87.9,35.9,1.68,5,5,4,3,3,5,5,5,0,
1,1,B154,1,5,96,121,128,32,29.972,31.242,579.6,1,144.1,24.8619737750173,104.6,38.4,1.64,5,4,2,4,3,4,5,3,0,
1,1,B154,2,5,94,113,128,34,29.972,66.802,813.5,0,140.2,17.2341733251383,106.6,48.7,2.02,5,4,4,4,2,4,5,4,0,
1,1,B154,3,5,101,116,120,19,29.718,82.55,435.7,2,86.4,19.8301583658481,77.2,36.6,1.62,5,5,4,4,4,4,5,4,0,
1,2,B154,1,4,90,108,111,21,28.956,80.772,414.3,0,81.3,19.6234612599566,57,24.3,1.82,5,4,4,4,3,4,5,4,0,
1,2,B154,2,5,89,104,107,18,41.656,72.644,431.9,0,109.9,25.4457050243112,60.6,32.9,1.82,5,5,4,4,3,4,5,4,0,
1,2,B154,3,5,91,105,110,19,45.466,73.66,422.5,0,80.5,19.0532544378698,61.4,30,1.7,5,4,4,4,4,4,4,4,0,
1,0,B155,1,4,69,101,105,36,41.148,72.136,737.3,3,142.2,19.2865861928659,70.5,35,0.74,2,5,4,4,2,2,2,2,0,
1,1,B155,1,5,122,130,133,11,42.672,73.152,683.3,3,200.4,29.3282599151178,NA,NA,NA,5,4,3,4,3,4,4,4,0,harvested late
1,1,B155,2,5,124,144,157,33,41.148,67.31,623.4,7,117,18.7680461982676,73.4,26.3,1.46,4,4,4,4,3,3,4,3,0,
1,1,B155,3,4,111,142,148,37,41.656,74.93,1235.4,8,213.2,17.2575683988991,108.3,40.6,1.58,4,4,5,4,3,3,4,3,0,
1,2,B155,1,3,106,131,134,28,40.64,70.104,800.9,5,163.1,20.364589836434,86.7,45.4,1.16,5,5,5,4,3,4,4,4,0,
1,2,B155,2,3,106,124,146,40,46.736,115.824,623.5,0,117.8,18.8933440256616,65.4,32.2,1.08,5,5,5,4,3,4,5,4,0,
1,2,B155,3,3,106,126,133,27,43.434,64.77,858.9,2,172.4,20.0721853533589,86.6,43.7,0.9,5,5,5,4,4,3,4,4,0,
1,0,B156,1,4,72,99,103,31,46.99,73.152,374.7,0,93.9,25.0600480384307,64.1,29.8,1.68,5,4,3,3,4,4,5,3,0,
1,1,B156,1,5,97,124,129,32,39.624,62.23,658.7,1,137.2,20.8289054197662,109.6,53.4,1.66,5,5,4,3,3,4,5,4,0,
1,1,B156,2,4,102,124,129,27,42.672,64.516,461,0,90.3,19.587852494577,69.1,33.1,1.64,5,5,4,3,5,5,5,5,0,
1,1,B156,3,5,105,128,130,25,34.798,64.262,383.2,0,91.7,23.9300626304802,55.5,25.2,1.56,5,4,4,3,4,4,5,4,0,
1,2,B156,1,5,87,111,113,26,41.656,69.088,343.9,0,79.4,23.0881070078511,50.8,27.7,1.7,5,5,4,2,3,4,5,4,0,
1,2,B156,2,4,92,102,109,17,51.308,61.722,745.7,0,173.3,23.2399088105136,78.9,36.7,1.62,5,5,4,4,3,4,5,4,0,
1,2,B156,3,4,90,100,107,17,69.342,53.34,NA,NA,NA,NA,NA,NA,NA,5,4,3,3,3,4,4,3,0,missed some data?? 
1,0,B159,1,3,67,92,96,29,61.976,50.292,694.1,1,155.4,22.3887047975796,82.6,31.7,1.16,5,5,5,3,4,5,5,5,0,
1,1,B159,1,5,94,112,116,22,55.372,77.47,542.5,0,128.8,23.741935483871,99.3,43.5,1.82,5,3,4,3,4,4,5,4,0,
1,1,B159,2,5,105,115,122,17,54.61,78.232,194.5,0,37.6,19.3316195372751,49.5,19.2,1.56,5,4,3,3,4,4,4,4,0,
1,1,B159,3,5,103,115,125,22,53.34,65.278,344.2,0,61.5,17.8675188843696,63.4,28.2,1.42,5,4,3,5,3,3,4,3,0,
1,2,B159,1,5,93,105,107,14,51.816,73.152,399.2,0,88.8,22.2444889779559,64,30.5,1.92,5,4,3,3,4,4,5,4,0,
1,2,B159,2,5,92,105,109,17,34.544,52.324,331.7,0,66.9,20.1688272535424,64.6,28.5,1.6,5,3,2,3,4,4,4,3,0,
1,2,B159,3,5,88,101,105,17,33.782,65.024,330,0,63.6,19.2727272727273,51.4,26.7,1.76,4,4,3,4,4,4,4,3,0,
1,0,B161,1,5,79,99,101,22,37.084,53.086,446,15,84.9,19.0358744394619,70.7,23.9,2.5,3,1,4,3,2,1,2,1,0,
1,0,B163,1,1,123,NA,NA,NA,28.956,49.53,416.4,0,97,23.2949087415946,23.5,14.8,2.16,4,2,1,2,2,2,3,1,NA,no plant for flowers 
1,0,B164,1,2,68,111,115,47,31.75,56.642,834.2,0,152.4,18.2690002397507,80.3,45.6,2.22,5,2,4,3,3,4,4,4,0,
1,0,B165,1,5,66,80,85,19,28.956,78.232,451.7,0,118,26.1235333185743,92,38.9,2.46,5,4,3,3,3,5,5,4,0,
1,0,B166,1,1,104,NA,NA,NA,NA,NA,489.9,0,82.4,16.8197591345172,60.5,30.6,1.78,5,4,4,4,3,4,5,4,NA,
1,0,B167,1,4,80,93,96,16,39.37,62.992,651.3,4,133.8,20.5435283279595,17.5,37.9,1.3,5,5,5,2,3,4,5,4,0,
1,0,B168,1,4,77,105,108,31,45.212,61.722,838.4,11,125,14.9093511450382,49.3,29.3,2.4,1,NA,4,5,2,1,2,1,0,extreme laterals
1,0,B169,1,3,79,NA,NA,NA,39.37,40.386,657.8,15,139.7,21.2374581939799,96.2,37.1,1.18,3,3,4,4,2,1,1,1,NA,
1,0,B170,1,3,74,NA,NA,NA,37.846,52.578,867,21,136.1,15.6978085351788,79.9,39.7,2.38,3,1,4,4,2,1,2,1,NA,
1,0,B171,1,5,105,127,133,28,37.592,66.294,375.2,0,74.8,19.9360341151386,58.5,32.5,0.92,3,4,4,4,2,2,2,2,0,
1,0,B172,1,2,74,87,91,17,40.64,60.706,460,18,101.2,22,78.6,31.5,2.4,4,4,4,3,2,3,4,3,0,
1,0,B173,1,2,NA,NA,NA,NA,39.878,49.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,B174,1,4,72,92,95,23,53.594,49.53,353.8,0,68.2,19.2764273600904,66.5,32.2,1.9,5,4,2,3,4,5,4,4,0,
1,0,B175,1,5,97,113,122,25,38.608,60.96,275.5,2,74.2,26.9328493647913,45,19.8,1.38,3,2,4,3,3,3,3,2,0,
1,0,B176,2,3,85,105,107,22,35.052,75.946,405.9,6,72.9,17.960088691796,30,16.2,1.66,2,3,NA,3,0,NA,1,1,0,
1,0,B181,2,5,57,85,91,34,37.084,63.5,709.4,0,207.3,29.2218776430787,98.6,50,1.26,4,4,4,3,3,4,4,4,0,
1,1,B181,1,6,97,113,116,19,43.18,51.054,508.3,1,127,24.985244934094,70.7,28,1.06,3,3,4,3,3,3,3,3,0,
1,1,B181,2,6,100,115,125,25,38.608,61.214,355.2,0,82.7,23.2826576576577,47.4,25.9,1.34,3,3,3,3,2,2,3,2,0,
1,1,B181,3,6,102,116,130,28,72.898,60.452,243.8,0,74.6,30.5988515176374,53.7,27.2,1.42,3,3,3,3,3,2,3,2,0,
1,2,B181,1,3,94,107,109,15,49.53,59.944,398.4,0,115.1,28.890562248996,56.4,30.7,1.6,3,4,3,2,2,3,3,3,0,
1,2,B181,2,5,86,105,108,22,56.388,60.452,320.7,0,73,22.7627065793577,41.7,18.6,1.16,4,3,3,2,2,2,3,2,0,
1,2,B181,3,5,87,105,109,22,56.896,40.386,467.3,0,125.2,26.7922105713674,67.3,36.5,1.4,4,4,4,3,2,4,4,3,0,
1,0,B182,2,5,70,77,73,3,36.068,61.214,568.8,4,105.9,18.6181434599156,65.5,32.3,1.52,5,4,4,2,2,4,5,4,0,
1,1,B182,1,6,94,108,113,19,NA,NA,813.2,7,161.4,19.8475159862273,93.6,51.8,2.22,5,4,4,3,2,4,4,3,0,
1,1,B182,2,5,101,112,114,13,37.338,48.26,319.1,0,55.5,17.3926668755876,52.7,24.4,1.76,5,4,4,3,3,4,5,3,0,
1,1,B182,3,6,97,108,112,15,36.322,49.53,620.7,4,134.9,21.7335266634445,94.7,50.1,1.64,5,3,4,3,2,4,4,3,0,
1,2,B182,1,6,90,99,106,16,36.576,54.61,353.9,1,73.6,20.7968352641989,64.5,30.1,1.66,5,4,3,2,2,3,4,3,0,
1,2,B182,2,4,88,97,101,13,32.512,72.136,749.3,9,131.3,17.5230214867209,52.5,23.1,2.16,5,4,4,1,2,3,4,3,0,
1,2,B182,3,10,92,102,106,14,33.274,69.088,738.6,10,147.1,19.9160574059031,70.1,36.4,1.92,4,3,4,2,2,3,4,3,0,
1,0,B183,2,4,46,NA,NA,NA,27.94,69.85,288.8,0,NA,NA,40,19.6,NA,5,NA,5,1,4,4,NA,1,NA,Cauliflower
1,1,B183,1,6,94,NA,NA,NA,30.48,46.228,297.7,0,137.7,46.2546187437017,82.3,32.1,NA,5,1,4,1,3,2,NA,1,NA,botrytis? flowers didn't open
1,1,B183,2,6,98,NA,NA,NA,30.988,64.516,762.1,0,NA,NA,120,62.7,NA,5,1,5,1,4,3,NA,1,NA,"botrytis?  Early purple head, didn't really flower"
1,1,B183,3,6,91,NA,NA,NA,28.702,68.58,231,0,107.1,46.3636363636364,89,50.1,NA,5,1,3,2,1,1,1,1,NA,botrytis? didn't flower
1,2,B183,1,6,104,NA,NA,NA,33.02,71.882,781.3,0,202.8,25.9567387687188,80.9,47.1,NA,5,1,5,1,4,4,NA,1,NA,"cauliflower, didn't flower"
1,2,B183,2,6,100,NA,NA,NA,35.052,78.994,814.8,0,325.9,39.9975454099165,124.4,58.6,NA,5,NA,5,1,5,4,NA,NA,NA,botrytis did not flower 
1,2,B183,3,4,107,NA,NA,NA,35.306,83.312,915.7,0,288,31.4513486949874,108.6,62.5,NA,5,1,5,1,5,4,NA,1,NA,"cauli, didn't flower"
1,1,B187,1,12,66,70,79,13,29.972,31.496,244,2,NA,NA,129.2,56,1.275,5,NA,2,4,2,2,NA,1,0,very early flowering
1,1,B187,2,12,61,70,77,16,35.052,67.31,135.8,3,NA,NA,NA,NA,1.82,5,1,1,4,1,1,NA,NA,0,early irregular flowering
1,1,B187,3,11,63,72,80,17,37.592,68.072,70.3,3,NA,NA,74.6,36.6,1.44,5,2,2,5,4,2,NA,1,0,early irregular flowering 
1,2,B187,1,8,69,93,106,37,35.052,89.408,139,0,69.6,50.0719424460432,83.4,31.4,NA,5,NA,5,3,3,3,NA,1,0,
1,2,B187,2,8,81,105,109,28,33.528,83.312,379.1,0,159.8,42.152466367713,103.4,59.4,NA,5,NA,5,2,2,3,1,NA,0,
1,2,B187,3,8,65,99,104,39,11.43,39.37,190.6,3,50.4,26.4428121720881,38.4,21,NA,3,NA,4,1,4,4,NA,1,0,
1,0,B189,2,4,77,99,100,23,18.288,55.626,811.5,5,158.2,19.4947627849661,70.4,37,1.04,4,3,5,3,4,3,4,4,0,
1,1,B189,1,1,105,NA,NA,NA,23.876,63.754,986.4,7,200.8,20.3568532035685,86.9,39.5,1.2,5,4,5,4,2,3,4,3,NA,big lats. only one plant 
1,1,B189,2,1,109,NA,NA,NA,17.272,51.308,738.1,7,113.9,15.4315133450752,59.4,31.2,1.38,3,4,5,3,3,3,4,3,NA,no plants remaining 
1,1,B189,3,1,105,NA,NA,NA,22.352,86.36,364.7,4,80.5,22.0729366602687,65.7,26.4,1.96,5,4,3,4,3,3,4,3,NA,no plants remaining 
1,2,B189,1,1,102,NA,NA,NA,24.384,71.12,734.6,12,164,22.3250748706779,79,37.5,1.48,5,3,4,4,4,4,4,4,NA,extreme lats
1,0,B190,2,4,79,92,98,19,28.956,70.866,728.6,7,138.9,19.063958276146,70.6,32.6,1.42,5,3,5,3,4,4,4,4,0,
1,1,B190,1,1,112,NA,NA,NA,27.432,41.91,703.7,3,208.4,29.6148927099616,76.5,30.8,1.5,5,2,5,2,2,3,4,3,NA,only one plant 
1,1,B190,2,1,135,NA,NA,NA,33.274,34.798,669.9,7,204,30.4523063143753,70.7,39.6,1.16,5,2,4,3,4,3,3,3,NA,no plants remaining 
1,1,B190,3,1,118,NA,NA,NA,27.686,24.13,754,0,174.4,23.1299734748011,62.7,27.6,1.06,5,5,5,2,4,4,4,3,NA,
1,2,B190,1,2,111,130,134,23,26.67,36.576,770,4,293,38.0519480519481,106.1,79.1,1.18,5,4,5,2,4,3,5,4,0,
1,2,B190,2,1,101,NA,NA,NA,27.432,46.99,1040.7,7,276.5,26.5686557125012,86.7,39.8,1.4,5,4,5,2,4,4,5,4,0,
1,2,B190,3,2,108,144,NA,NA,22.352,48.768,591.8,1,154,26.0223048327138,62,28.2,1.26,5,2,4,3,4,3,3,3,0,
1,0,B191,2,5,72,84,84,12,36.83,74.676,670.1,13,29.1,4.34263542754813,46.7,21.8,2.76,3,3,1,5,3,2,3,1,0,
1,1,B191,1,12,106,121,126,20,36.322,84.582,623.3,25,23.9,3.83442964864431,47.2,22,1.98,4,2,2,5,3,3,4,3,0,"extreme lats, irregular heading and flowering "
1,1,B191,2,11,134,127,180,46,37.592,78.74,770.8,16,56.6,7.34302023871303,48.3,20.2,2.12,4,2,3,4,2,3,3,2,0,irregular heading and flowering 
1,1,B191,3,8,130,135,145,15,35.052,52.07,377.1,12,56.9,15.088835852559,57.3,28.3,2.22,4,3,2,5,3,2,4,2,0,
1,2,B191,1,6,104,110,117,13,34.798,79.756,445.1,20,33.2,7.45899797798248,50.1,26,1.74,4,2,2,4,3,2,3,2,0,
1,2,B191,2,5,104,107,137,33,33.782,71.12,554.9,6,42.4,7.64101639935123,29.3,11.6,1.74,5,3,2,4,3,2,4,2,0,very irregular flowering and heading 
1,2,B191,3,8,108,112,126,18,26.416,62.992,905.8,17,53.9,5.95054095826893,56.3,21.1,1.92,4,2,2,5,2,1,3,2,0,flowered in tray:extreme lats
1,0,B192,2,4,72,84,85,13,32.512,60.706,746.2,6,112,15.0093808630394,62.9,27.3,1.24,5,4,3,3,2,2,4,3,0,
1,1,B192,1,8,105,114,123,18,31.242,59.69,638.4,6,106.6,16.6979949874687,75.7,38,1.42,5,4,3,2,2,2,5,3,0,
1,1,B192,2,8,107,115,122,15,33.782,82.042,665.5,11,98.3,14.770848985725,68.8,28.4,1.78,4,3,3,2,2,1,3,2,0,
1,1,B192,3,8,107,115,124,17,26.924,77.978,887.2,14,145.9,16.4449954914337,99.1,44.9,1.76,5,4,4,2,2,3,4,4,0,extreme lats
1,2,B192,1,6,101,111,114,13,28.448,64.262,411.3,0,79.9,19.4262095793824,74.5,27.8,1.46,4,4,4,2,2,3,4,3,0,
1,2,B192,2,3,94,101,104,10,56.388,96.52,640.1,4,125.6,19.6219340728011,62.9,34.8,1.62,5,4,4,2,2,2,4,3,0,
1,2,B192,3,5,96,100,108,12,70.104,79.502,580.4,4,113.8,19.6071674707099,62.3,33.2,1.72,4,4,4,2,3,3,4,4,0,
1,0,B193,2,4,66,90,95,29,61.722,80.01,757.5,NA,67.9,8.96369636963697,76.1,29.4,2.56,5,2,3,4,3,3,4,3,0,
1,1,B193,1,5,109,127,129,20,70.612,59.436,486.1,0,124.8,25.6737296852499,77.1,38.6,1.56,4,2,4,3,2,3,3,3,0,
1,1,B193,2,5,104,121,127,23,54.356,82.042,494.7,1,123.4,24.9444107539923,74.8,32.1,1.42,5,4,5,3,2,3,5,4,0,
1,1,B193,3,5,107,129,132,25,58.166,85.852,526.4,2,135.7,25.7788753799392,75.7,40.9,1.664,5,3,4,3,2,3,3,3,0,
1,2,B193,1,5,99,111,113,14,51.816,95.25,547.6,0,177.7,32.4506939371804,93.4,50.8,1.74,5,4,4,3,3,4,4,4,0,
1,2,B193,2,5,94,107,111,17,40.894,92.71,447.8,0,133,29.7007592675301,74.6,34.6,1.56,5,4,4,2,3,3,4,3,0,
1,2,B193,3,5,95,116,120,25,36.83,88.9,512.6,0,153.9,30.0234100663285,85.9,44.8,1.52,5,4,5,2,3,3,4,4,0,
1,0,B194,2,4,77,103,106,29,34.798,90.17,889.5,3,183.2,20.5958403597527,74.7,34.6,1.72,5,3,5,2,2,3,4,3,NA,
1,1,B194,1,11,108,129,132,24,38.354,86.868,628.3,3,156.9,24.9721470635047,67.2,36.3,1.6,4,4,4,2,3,2,4,4,0,
1,1,B194,2,9,122,133,137,15,35.306,82.042,498.3,1,172.9,34.6979731085691,85.5,30.7,1.26,4,4,4,3,3,2,3,3,0,
1,1,B194,3,11,115,129,133,18,37.084,85.344,696.3,0,199.3,28.6227200919144,76.8,30.7,1.58,4,3,4,3,3,2,3,3,0,
